2900,Monkey Shines (1988),Horror|Sci-Fi,"Taking of Pelham 1 2 3, The (2009)"
2901,Phantasm (1979),Horror|Sci-Fi,"Stoning of Soraya M., The (2008)"
2902,Psycho II (1983),Horror|Mystery|Thriller,"Proposal, The (2009)"
2903,Psycho III (1986),Horror|Thriller,Year One (2009)
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,"Land That Time Forgot, The (1975)"
2906,Random Hearts (1999),Drama|Romance,Garfield's Pet Force (2009)
2907,Superstar (1999),Comedy,"Hurt Locker, The (2008)"
2908,Boys Don't Cry (1999),Drama,Breakfast with Scot (2007)
2912,"Limey, The (1999)",Crime|Drama|Thriller,"Limits of Control, The (2009)"
2915,Risky Business (1983),Comedy,Raiders of the Lost Ark: The Adaptation (1989)
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,Transformers: Revenge of the Fallen (2009)
2917,Body Heat (1981),Crime|Thriller,Home (2009)
2918,Ferris Bueller's Day Off (1986),Comedy,Whatever Works (2009)
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,Ghosts of Girlfriends Past (2009)
2921,High Plains Drifter (1973),Western,Public Enemies (2009)
2922,Hang 'Em High (1968),Crime|Drama|Western,Ice Age: Dawn of the Dinosaurs (2009)
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,Prison Break: The Final Break (2009)
2925,"Conformist, The (Conformista, Il) (1970)",Drama,Daria: Is It College Yet? (2002)
2926,Hairspray (1988),Comedy|Drama,My Sister's Keeper (2009)
2927,Brief Encounter (1946),Drama|Romance,Hood of Horror (2006)
2928,"Razor's Edge, The (1984)",Drama,Watchmen: Tales of the Black Freighter (2009)
2929,Reds (1981),Drama|Romance,(500) Days of Summer (2009)
2930,Return with Honor (1998),Documentary,Brüno (Bruno) (2009)
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,"Librarian, The: The Curse of the Judas Chalice (2008)"
2932,Days of Heaven (1978),Drama,Harry Potter and the Half-Blood Prince (2009)
2935,"Lady Eve, The (1941)",Comedy|Romance,Roots (1977)
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,Eichmann (2007)
2937,"Palm Beach Story, The (1942)",Comedy,Open Water 2: Adrift (2006)
2939,Niagara (1953),Drama|Thriller,"Imaginarium of Doctor Parnassus, The (2009)"
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008)
2941,South Pacific (1958),Musical|Romance|War,Humpday (2009)
2942,Flashdance (1983),Drama|Romance,Polytechnique (2009)
2943,Indochine (1992),Drama|Romance,Orphan (2009)
2944,"Dirty Dozen, The (1967)",Action|Drama|War,"Ugly Truth, The (2009)"
2946,Help! (1965),Comedy|Musical,"Collector, The (2009)"
2947,Goldfinger (1964),Action|Adventure|Thriller,"Perfect Getaway, A (2009)"
2948,From Russia with Love (1963),Action|Adventure|Thriller,District 9 (2009)
2949,Dr. No (1962),Action|Adventure|Thriller,Julie & Julia (2009)
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,Obsessed (2009)
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,Race to Witch Mountain (2009)
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,Hannah Montana: The Movie (2009)
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,G.I. Joe: The Rise of Cobra (2009)
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,12 Rounds (2009)
2959,Fight Club (1999),Action|Crime|Drama|Thriller,Max Manus (2008)
2961,"Story of Us, The (1999)",Comedy|Drama,Winds of the Wasteland (1936)
2962,Fever Pitch (1997),Comedy|Romance,Lost in Austen (2008)
2964,Julien Donkey-Boy (1999),Drama,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007)
2965,"Omega Code, The (1999)",Action,"Deal, The (2008)"
2966,"Straight Story, The (1999)",Adventure|Drama,"Goods: Live Hard, Sell Hard, The (2009)"
2967,"Bad Seed, The (1956)",Drama|Thriller,"Time Traveler's Wife, The (2009)"
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,I Can't Think Straight (2007)
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,Miss March (2009)
2970,Fitzcarraldo (1982),Adventure|Drama,"I Love You, Beth Cooper (2009)"
2971,All That Jazz (1979),Drama|Fantasy|Musical,Paper Heart (2009)
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,G-Force (2009)
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,Christopher Columbus: The Discovery (1992)
2974,Bats (1999),Horror|Thriller,Tetro (2009)
2975,"Best Man, The (1999)",Comedy|Drama,Bronson (2009)
2976,Bringing Out the Dead (1999),Drama,It Might Get Loud (2008)
2977,Crazy in Alabama (1999),Comedy|Drama,My Life in Ruins (2009)
2978,Three to Tango (1999),Comedy|Romance,Troll 2 (1990)
2979,Body Shots (1999),Drama,Taking Woodstock (2009)
2982,"Guardian, The (1990)",Horror|Thriller,If These Walls Could Talk (1996)
2983,"Ipcress File, The (1965)",Thriller,Halloween II (2009)
2984,On Any Sunday (1971),Documentary,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)"
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,9 (2009)
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,Frequently Asked Questions About Time Travel (2009)
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,"White Ribbon, The (Das weiße Band) (2009)"
2988,Melvin and Howard (1980),Drama,Green Lantern: First Flight (2009)
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,"Most Hated Family in America, The (2007)"
2990,Licence to Kill (1989),Action|Adventure|Thriller,Pandorum (2009)
2991,Live and Let Die (1973),Action|Adventure|Thriller,Death of a Cyclist (Muerte de un ciclista) (1955)
2992,Rawhead Rex (1986),Horror|Thriller,"Men Who Stare at Goats, The (2009)"
2993,Thunderball (1965),Action|Adventure|Thriller,"Hunt For Gollum, The (2009)"
2995,House on Haunted Hill (1999),Horror|Thriller,Jennifer's Body (2009)
2996,Music of the Heart (1999),Drama,"Informant!, The (2009)"
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,Extract (2009)
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)"
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,Gamer (2009)
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,Cloudy with a Chance of Meatballs (2009)
3004,"Bachelor, The (1999)",Comedy|Romance,Tyler Perry's I Can Do Bad All by Myself (2009)
3005,"Bone Collector, The (1999)",Thriller,"Food, Inc. (2008)"
3006,"Insider, The (1999)",Drama|Thriller,Attack of the 50 Foot Woman (1958)
3007,American Movie (1999),Documentary,Thirst (Bakjwi) (2009)
3008,Last Night (1998),Drama|Sci-Fi,Bright Star (2009)
3010,Rosetta (1999),Drama,Blood Creek (a.k.a. Town Creek) (2009)
3011,"They Shoot Horses, Don't They? (1969)",Drama,Paranormal Activity (2009)
3013,Bride of Re-Animator (1990),Comedy|Horror,World's Greatest Dad (2009)
3014,Bustin' Loose (1981),Comedy,Still Walking (Aruitemo aruitemo) (2008)
3015,Coma (1978),Thriller,"Blood of the Beasts (Sang des bêtes, Le) (1949)"
3016,Creepshow (1982),Horror,"Cove, The (2009)"
3017,Creepshow 2 (1987),Horror,"Serious Man, A (2009)"
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,City Island (2009)
3019,Drugstore Cowboy (1989),Crime|Drama,Ink (2009)
3020,Falling Down (1993),Action|Drama,Metropia (2009)
3021,"Funhouse, The (1981)",Horror,"Haunted World of El Superbeasto, The (2009)"
3022,"General, The (1926)",Comedy|War,Trick 'r Treat (2007)
3024,Piranha (1978),Horror|Sci-Fi,Whip It (2009)
3028,"Taming of the Shrew, The (1967)",Comedy,"Invention of Lying, The (2009)"
3029,Nighthawks (1981),Action|Drama,Surrogates (2009)
3030,Yojimbo (1961),Action|Adventure,Zombieland (2009)
3031,Repossessed (1990),Comedy,Assassination of a High School President (2008)
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,"Education, An (2009)"
3033,Spaceballs (1987),Comedy|Sci-Fi,Coco Before Chanel (Coco avant Chanel) (2009)
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008)
3035,Mister Roberts (1955),Comedy|Drama|War,Couples Retreat (2009)
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,I Sell the Dead (2008)
3037,Little Big Man (1970),Western,Where the Wild Things Are (2009)
3038,"Face in the Crowd, A (1957)",Drama,Legionnaire (1998)
3039,Trading Places (1983),Comedy,"New York, I Love You (2009)"
3040,Meatballs (1979),Comedy,Law Abiding Citizen (2009)
3041,Meatballs Part II (1984),Comedy,"Misfortunates, The (De helaasheid der dingen) (2009)"
3042,Meatballs III (1987),Comedy,Mary and Max (2009)
3043,Meatballs 4 (1992),Comedy,Spread (2009)
3044,Dead Again (1991),Mystery|Romance|Thriller,"Tournament, The (2009)"
3045,Peter's Friends (1992),Comedy|Drama,"Princess and the Pirate, The (1944)"
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,Aelita: The Queen of Mars (Aelita) (1924)
3048,Under the Rainbow (1981),Comedy,Up in the Air (2009)
3051,Anywhere But Here (1999),Comedy|Drama,Balance (1989)
3052,Dogma (1999),Adventure|Comedy|Fantasy,Saw VI (2009)
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,Love Exposure (Ai No Mukidashi) (2008)
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,Cirque du Freak: The Vampire's Assistant (2009)
3055,Felicia's Journey (1999),Thriller,"Boondock Saints II: All Saints Day, The (2009)"
3056,Oxygen (1999),Crime|Drama|Thriller,Black Dynamite (2009)
3057,Where's Marlowe? (1998),Comedy,Welcome to Dongmakgol (2005)
3060,"Commitments, The (1991)",Comedy|Drama|Musical,Gentlemen Broncos (2009)
3061,Holiday Inn (1942),Comedy|Musical,Fantastic Mr. Fox (2009)
3062,"Longest Day, The (1962)",Action|Drama|War,"Christmas Carol, A (2009)"
3063,Poison Ivy (1992),Drama|Thriller,Battlestar Galactica: The Plan (2009)
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,"Private Lives of Pippa Lee, The (2009)"
3066,Tora! Tora! Tora! (1970),Action|Drama|War,Partly Cloudy (2009)
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,2012 (2009)
3068,"Verdict, The (1982)",Drama|Mystery,Precious (2009)
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,Bad Lieutenant: Port of Call New Orleans (2009)
3071,Stand and Deliver (1988),Comedy|Drama,"Twilight Saga: New Moon, The (2009)"
3072,Moonstruck (1987),Comedy|Romance,Derailed (2002)
3073,"Sandpiper, The (1965)",Drama|Romance,"Messenger, The (2009)"
3074,Jeremiah Johnson (1972),Western,Ninja Assassin (2009)
3075,Repulsion (1965),Drama|Horror,Cell 211 (Celda 211) (2009)
3076,Irma la Douce (1963),Comedy,"Patriot, The (1998)"
3077,42 Up (1998),Documentary,Teenage Mutant Ninja Turtles: Turtles Forever (2009)
3078,Liberty Heights (1999),Drama,Merry Madagascar (2009)
3079,Mansfield Park (1999),Comedy|Drama|Romance,Brothers (2009)
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,Garage (2007)
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,"Blind Side, The  (2009)"
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,Mickey's Once Upon a Christmas (1999)
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,Shrink (2009)
3087,Scrooged (1988),Comedy|Fantasy|Romance,Old Dogs (2009)
3088,Harvey (1950),Comedy|Fantasy,Planet 51 (2009)
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,Earthlings (2006)
3090,Matewan (1987),Drama,"Single Man, A (2009)"
3091,Kagemusha (1980),Drama|War,"Lovely Bones, The (2009)"
3093,McCabe & Mrs. Miller (1971),Drama|Western,Invictus (2009)
3094,Maurice (1987),Drama|Romance,"Princess and the Frog, The (2009)"
3095,"Grapes of Wrath, The (1940)",Drama,"Peacekeeper, The (1997)"
3096,My Man Godfrey (1957),Comedy,Did You Hear About the Morgans? (2009)
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,Snow White (1916)
3098,"Natural, The (1984)",Drama,Alice (2009)
3099,Shampoo (1975),Comedy|Drama|Romance,Avatar (2009)
3100,"River Runs Through It, A (1992)",Drama,It's Complicated (2009)
3101,Fatal Attraction (1987),Drama|Thriller,Sherlock Holmes (2009)
3102,Jagged Edge (1985),Crime|Romance|Thriller,Crazy Heart (2009)
3103,Stanley & Iris (1990),Drama|Romance,Alvin and the Chipmunks: The Squeakquel (2009)
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009)
3105,Awakenings (1990),Drama|Mystery,Sorority Babes in the Slimeball Bowl-O-Rama (1988)
3106,Come See the Paradise (1990),Drama|Romance,Pontypool (2008)
3107,Backdraft (1991),Action|Drama,Youth in Revolt (2009)
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,Daybreakers (2010)
3109,"River, The (1984)",Drama,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009)
3111,Places in the Heart (1984),Drama,Leap Year (2010)
3112,'night Mother (1986),Drama,"Book of Eli, The (2010)"
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)"
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,"Prophet, A (Un Prophète) (2009)"
3115,Flawless (1999),Drama,Staten Island (2009)
3117,Ride with the Devil (1999),Drama|Romance|War,"Maiden Heist, The (2009)"
3120,"Distinguished Gentleman, The (1992)",Comedy,Blood: The Last Vampire (2009)
3125,"End of the Affair, The (1999)",Drama,MacGyver: Lost Treasure of Atlantis (1994)
3127,Holy Smoke (1999),Comedy|Drama,Pekka ja Pätkä Suezilla (1958)
3129,Sweet and Lowdown (1999),Comedy|Drama,Bart Got a Room (2008)
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,Project A 2 ('A' gai wak juk jap) (1987)
3132,Daddy Long Legs (1919),Comedy|Drama,Robin-B-Hood (Bo bui gai wak) (2006)
3134,Grand Illusion (La grande illusion) (1937),Drama|War,"Concert, Le (2009)"
3135,"Great Santini, The (1979)",Drama,Ninja (2009)
3138,Stealing Home (1988),Drama,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008)
3141,"Two Jakes, The (1990)",Drama,"Chaser, The (Chugyeogja) (2008)"
3142,U2: Rattle and Hum (1988),Documentary|Musical,Meantime (1984)
3143,Hell in the Pacific (1968),Drama|War,"Rudolph, the Red-Nosed Reindeer (1964)"
3145,Cradle Will Rock (1999),Drama,"Dennis the Menace Christmas, A (2007)"
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,Undisputed II: Last Man Standing (2006)
3147,"Green Mile, The (1999)",Crime|Drama,3 Idiots (2009)
3148,"Cider House Rules, The (1999)",Drama,Legion (2010)
3150,"War Zone, The (1999)",Drama|Thriller,Stan Helsing (2009)
3152,"Last Picture Show, The (1971)",Drama,Peter Pan (1960)
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,Wicked City (Yôjû toshi) (1987)
3155,Anna and the King (1999),Drama|Romance,When in Rome (2010)
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
3157,Stuart Little (1999),Children|Comedy|Fantasy,Triangle (2009)
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,I Love You Phillip Morris (2009)
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)
3160,Magnolia (1999),Drama,Temple Grandin (2010)
3161,Onegin (1999),Drama|Romance,"Captain Newman, M.D. (1963)"
3162,Simpatico (1999),Comedy|Drama,"House of the Devil, The (2009)"
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,Valentine's Day (2010)
3165,Boiling Point (1993),Action|Drama,"Wolfman, The (2010)"
3167,Carnal Knowledge (1971),Comedy|Drama,Shutter Island (2010)
3168,Easy Rider (1969),Adventure|Drama,Persuasion (2007)
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)"
3171,Room at the Top (1959),Drama,Percy Jackson & the Olympians: The Lightning Thief (2010)
3173,Any Given Sunday (1999),Drama,Cop Out (2010)
3174,Man on the Moon (1999),Comedy|Drama,"Ghost Writer, The (2010)"
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,"Secret of Kells, The (2009)"
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,"Spy Next Door, The (2010)"
3177,Next Friday (2000),Comedy,Agora (2009)
3178,"Hurricane, The (1999)",Drama,Motherhood (2009)
3179,Angela's Ashes (1999),Drama,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009)
3181,Titus (1999),Drama,"Yes Men Fix the World, The (2009)"
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,Mike Bassett: England Manager (2001)
3183,"Third Miracle, The (1999)",Drama,"Crazies, The (2010)"
3185,Snow Falling on Cedars (1999),Drama,Dear John (2010)
3186,"Girl, Interrupted (1999)",Drama,Last Train Home (2009)
3189,My Dog Skip (1999),Children|Drama,Tooth Fairy (2010)
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,Gentlemen of Fortune (Dzhentlmeny udachi) (1972)
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,[REC]² (2009)
3194,"Way We Were, The (1973)",Drama|Romance,"Room, The (2003)"
3196,Stalag 17 (1953),Drama|War,Alice in Wonderland (2010)
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,"Town Called Panic, A (Panique au village) (2009)"
3198,Papillon (1973),Crime|Drama,Green Zone (2010)
3200,"Last Detail, The (1973)",Comedy|Drama,From Paris with Love (2010)
3201,Five Easy Pieces (1970),Drama,Dorian Gray (2009)
3203,Dead Calm (1989),Thriller,Greenberg (2010)
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,She's Out of My League (2010)
3206,Against All Odds (1984),Romance,Harry Brown (2009)
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,Remember Me (2010)
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,"Burrowers, The (2008)"
3211,"Cry in the Dark, A (1988)",Drama,Frozen (2010)
3213,Batman: Mask of the Phantasm (1993),Animation|Children,Generation X (1996)
3214,American Flyers (1985),Drama,Little Ashes (2008)
3217,"Star Is Born, A (1937)",Drama,Our Family Wedding (2010)
3219,Pacific Heights (1990),Mystery|Thriller,"Bounty Hunter, The (2010)"
3221,"Draughtsman's Contract, The (1982)",Drama,Leaves of Grass (2009)
3223,"Zed & Two Noughts, A (1985)",Drama,Women in Trouble (2009)
3224,Woman in the Dunes (Suna no onna) (1964),Drama,Mondo Cane (1962)
3225,Down to You (2000),Comedy|Romance,Repo Men (2010)
3230,"Odessa File, The (1974)",Thriller,Case 39 (2009)
3235,Where the Buffalo Roam (1980),Comedy,Oceans (Océans) (2009)
3238,Eye of the Beholder (1999),Thriller,"Slammin' Salmon, The (2009)"
3240,"Big Tease, The (1999)",Comedy,Hot Tub Time Machine (2010)
3241,"Cup, The (Phörpa) (1999)",Comedy,Mother (Madeo) (2009)
3243,Encino Man (1992),Comedy,How to Train Your Dragon (2010)
3244,"Goodbye Girl, The (1977)",Comedy|Romance,"Bone Man, The (Der Knochenmann) (2009)"
3246,Malcolm X (1992),Drama,Micmacs (Micmacs à tire-larigot) (2009)
3247,Sister Act (1992),Comedy|Crime,Clash of the Titans (2010)
3248,Sister Act 2: Back in the Habit (1993),Comedy,Kick-Ass (2010)
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,Date Night (2010)
3250,Alive (1993),Drama,"Emperor's New Groove 2: Kronk's New Groove, The (2005)"
3251,Agnes of God (1985),Drama|Mystery,Steam of Life (Miesten vuoro) (2010)
